YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DISTANCE,CANCELLED,DEP_HOUR,DEPARTURE_DELAY
2025,5,21,5,F9,IAH,DTW,980,1343,0,9,4.0
2025,3,14,6,DL,DEN,LAX,1615,3316,0,16,18.0
2025,2,9,6,DL,MCO,DFW,685,4358,0,6,6.0
2025,10,15,5,B6,SFO,DTW,1410,1066,0,14,22.0
2025,8,22,4,DL,LAX,PHL,135,4755,0,1,23.0
2025,4,20,4,B6,CLT,PHX,585,4184,0,5,30.0
2025,12,1,1,B6,JFK,PHX,145,2379,0,1,20.0
2025,1,13,2,NK,DEN,CLT,280,4903,0,2,16.0
2025,6,10,4,B6,LGA,SFO,10,1902,0,0,29.0
2025,6,12,3,F9,LAX,SEA,45,2427,0,0,11.0
2025,2,14,5,NK,DTW,EWR,2125,3777,0,21,8.0
2025,2,6,1,AA,SEA,PHL,1090,260,0,10,13.0
2025,8,11,2,B6,CLT,BOS,105,3931,0,1,18.0
2025,11,23,3,F9,MSP,ORD,1825,2955,0,18,20.0
2025,7,7,5,B6,PHL,IAH,90,1406,0,0,8.0
2025,2,25,1,NK,DFW,DTW,2045,1317,0,20,26.0
2025,10,20,2,SW,SFO,DFW,2355,1505,0,23,12.0
2025,1,4,0,DL,ORD,BOS,1360,4281,0,13,31.0
2025,11,21,5,AS,SEA,SEA,1895,4275,0,18,17.0
2025,8,12,2,NK,SFO,DEN,1920,3987,0,19,27.0
2025,10,25,6,B6,MSP,LGA,885,840,0,8,25.0
2025,2,2,3,AS,LAX,PHX,1755,1458,0,17,42.0
2025,5,20,4,AA,ATL,SFO,965,1945,0,9,19.0
2025,6,14,5,B6,BOS,EWR,870,2622,0,8,12.0
2025,10,9,1,AA,LGA,ORD,855,2935,0,8,8.0
2025,1,22,5,AS,FLL,JFK,900,380,0,9,21.0
2025,2,14,5,UA,ORD,LGA,850,3383,0,8,31.0
2025,10,6,5,F9,MCO,CLT,930,2767,0,9,13.0
2025,4,23,0,NK,ATL,DTW,960,2792,0,9,6.0
2025,2,5,1,F9,JFK,PHX,1150,3836,0,11,10.0
2025,11,20,2,B6,DFW,ORD,1340,2397,0,13,10.0
2025,6,27,5,UA,MIA,IAH,100,922,0,1,8.0
2025,4,19,0,B6,DFW,JFK,610,1460,0,6,25.0
2025,11,18,4,B6,DFW,SEA,2220,4848,0,22,12.0
2025,3,7,1,NK,CLT,LGA,595,2811,0,5,25.0
2025,6,21,1,SW,CLT,EWR,1140,1524,0,11,20.0
2025,9,1,3,SW,EWR,SFO,10,2208,0,0,11.0
2025,8,20,6,DL,ORD,MIA,1555,3417,0,15,24.0
2025,2,9,2,AS,LAX,SEA,95,1282,0,0,22.0
2025,3,8,5,B6,CLT,SEA,2085,1559,0,20,27.0
2025,2,11,3,UA,PHL,SEA,2380,1482,0,23,14.0
2025,10,7,0,F9,MCO,DTW,200,2912,0,2,10.0
2025,7,21,6,AA,DFW,MSP,1410,2946,0,14,15.0
2025,9,17,1,DL,DEN,MSP,950,1103,0,9,6.0
2025,1,28,0,SW,SFO,LAX,680,4585,0,6,6.0
2025,11,21,4,UA,ATL,DTW,1265,2738,0,12,16.0
2025,3,15,6,B6,MSP,SFO,1755,2578,0,17,33.0
2025,6,8,4,B6,EWR,CLT,745,2745,0,7,21.0
2025,4,20,5,UA,MSP,LAX,2140,2718,0,21,17.0
2025,10,12,5,SW,MCO,MCO,765,900,0,7,6.0
2025,10,5,3,SW,ATL,MIA,595,3904,0,5,12.0
2025,1,8,3,DL,PHL,PHL,1805,423,0,18,60.0
2025,9,5,3,F9,DEN,DTW,1695,2852,0,16,31.0
2025,7,14,5,AS,JFK,LAX,290,2114,0,2,18.0
2025,11,4,1,SW,LAX,FLL,2050,1169,0,20,56.0
2025,12,27,4,AS,MIA,DEN,600,2045,0,6,5.0
2025,7,15,4,B6,PHX,MIA,1060,1305,0,10,19.0
2025,12,20,5,F9,MIA,MIA,2175,2189,0,21,15.0
2025,1,22,3,UA,MSP,ATL,2120,4035,0,21,24.0
2025,9,10,4,F9,CLT,ATL,0,4854,0,0,8.0
2025,12,17,5,NK,PHX,IAH,555,347,0,5,10.0
2025,12,4,1,UA,SFO,DTW,560,3807,0,5,15.0
2025,8,1,2,B6,MIA,PHL,2005,4639,0,20,27.0
2025,11,28,1,B6,DTW,DFW,1365,2584,0,13,11.0
2025,12,6,0,AS,DFW,MIA,2080,4096,0,20,18.0
2025,10,8,0,DL,JFK,MCO,900,4008,0,9,7.0
2025,12,4,3,B6,SFO,DFW,1550,901,0,15,13.0
2025,5,24,0,NK,CLT,EWR,1410,3846,0,14,38.0
2025,4,14,3,AA,DFW,PHL,400,3600,0,4,8.0
2025,1,2,5,AS,SFO,ORD,895,3066,0,8,16.0
2025,9,5,2,B6,PHX,PHX,1770,4431,0,17,25.0
2025,8,15,6,SW,DFW,MIA,1845,254,0,18,18.0
2025,2,19,1,UA,SFO,JFK,2235,4361,0,22,14.0
2025,4,14,6,F9,MIA,JFK,170,2070,0,1,53.0
2025,4,7,5,DL,MSP,DFW,1335,2233,0,13,7.0
2025,7,9,5,UA,BOS,ORD,1580,4325,0,15,10.0
2025,3,1,4,AA,CLT,SEA,2025,236,0,20,40.0
2025,8,24,0,DL,DEN,JFK,640,3648,0,6,7.0
2025,11,20,2,F9,DEN,MSP,1520,1846,0,15,8.0
2025,7,10,1,NK,EWR,MCO,1145,1604,0,11,15.0
2025,10,11,5,UA,SFO,MIA,1300,4007,0,13,17.0
2025,12,21,2,AS,MCO,FLL,720,480,0,7,20.0
2025,12,12,5,NK,DTW,DTW,640,2465,0,6,17.0
2025,4,1,5,UA,IAH,ATL,810,4321,0,8,9.0
2025,9,21,1,B6,PHL,ORD,2270,3630,0,22,30.0
2025,6,25,0,UA,PHX,SEA,1035,233,0,10,10.0
2025,3,8,3,UA,LGA,MIA,1535,761,0,15,5.0
2025,7,24,5,SW,PHL,ATL,1650,1908,0,16,39.0
2025,6,6,6,SW,FLL,EWR,2315,4599,0,23,7.0
2025,8,12,1,F9,DEN,SEA,225,1210,0,2,9.0
2025,5,9,1,UA,MCO,BOS,810,2100,0,8,25.0
2025,6,4,2,F9,MCO,DFW,2085,1505,0,20,24.0
2025,1,6,0,AS,SFO,CLT,1590,3436,0,15,32.0
2025,8,3,2,AA,ATL,DTW,1430,2687,0,14,17.0
2025,1,2,6,DL,LGA,MSP,35,4445,0,0,18.0
2025,3,25,5,F9,JFK,PHL,2355,3527,0,23,2.0
2025,12,21,3,AS,DEN,FLL,1230,2213,0,12,36.0
2025,2,27,6,AS,BOS,PHX,1195,3811,0,11,6.0
2025,6,18,4,F9,JFK,CLT,930,3426,0,9,33.0
2025,8,5,2,AS,MCO,IAH,55,2969,0,0,31.0
2025,8,22,5,DL,CLT,DFW,985,4970,0,9,8.0
2025,7,24,5,SW,ORD,ATL,1985,1008,0,19,31.0
2025,7,21,6,AA,ATL,MSP,2060,1286,0,20,73.0
2025,8,12,4,UA,MIA,PHX,2335,3537,0,23,16.0
2025,5,2,2,UA,SFO,BOS,2205,4725,0,22,6.0
2025,3,23,1,AA,DFW,PHL,2175,1126,0,21,7.0
2025,2,5,3,F9,MSP,DEN,705,3542,0,7,12.0
2025,3,27,6,NK,LGA,BOS,2025,528,0,20,31.0
2025,11,18,4,AS,PHX,CLT,1015,4688,0,10,7.0
2025,11,28,4,NK,LAX,PHL,1010,4724,0,10,9.0
2025,3,6,2,B6,LAX,IAH,185,4739,0,1,5.0
2025,12,11,3,F9,MSP,PHL,945,2955,0,9,12.0
2025,7,7,2,DL,PHX,ORD,1240,4395,0,12,8.0
2025,1,16,4,AS,FLL,IAH,2120,187,0,21,13.0
2025,7,8,3,UA,JFK,DTW,430,713,0,4,61.0
2025,6,3,2,DL,LAX,PHL,330,4981,0,3,10.0
2025,11,11,1,F9,DEN,MCO,1670,3975,0,16,32.0
2025,10,20,5,AS,EWR,SFO,565,3259,0,5,36.0
2025,2,28,3,DL,LGA,DEN,645,1790,0,6,17.0
2025,10,22,6,AS,LAX,DFW,1310,4621,0,13,23.0
2025,1,19,1,AA,DFW,DFW,75,2581,0,0,7.0
2025,9,11,5,DL,ORD,MIA,1460,1879,0,14,10.0
2025,2,22,3,B6,LAX,EWR,1475,2467,0,14,13.0
2025,4,9,5,B6,SFO,DEN,1170,3531,0,11,52.0
2025,9,12,6,B6,MIA,DTW,135,905,0,1,3.0
2025,9,16,5,AA,ATL,PHL,945,607,0,9,26.0
2025,12,5,5,DL,DTW,BOS,5,4590,0,0,36.0
2025,11,2,4,NK,DFW,IAH,205,2135,0,2,11.0
2025,1,10,3,AS,SEA,CLT,1855,1498,0,18,31.0
2025,2,2,1,F9,MCO,PHX,390,4239,0,3,19.0
2025,2,27,5,UA,BOS,SFO,590,3098,0,5,9.0
2025,12,23,2,DL,CLT,CLT,1490,3246,0,14,34.0
2025,2,4,5,DL,ORD,ATL,860,890,0,8,8.0
2025,8,25,6,UA,DFW,MCO,1140,1913,0,11,5.0
2025,8,25,4,UA,MSP,BOS,1560,1279,0,15,60.0
2025,10,16,1,UA,EWR,LAX,2240,1663,0,22,23.0
2025,12,6,0,UA,MSP,JFK,1055,1669,0,10,49.0
2025,8,10,3,F9,ORD,LGA,940,3982,0,9,23.0
2025,12,21,0,SW,EWR,MCO,2250,1579,0,22,41.0
2025,4,7,1,AA,SEA,LGA,55,1478,0,0,7.0
2025,8,5,0,B6,LGA,DTW,2290,2303,0,22,21.0
2025,7,13,1,F9,DFW,ATL,1925,932,0,19,19.0
2025,8,9,4,AS,ATL,LGA,1265,2849,0,12,20.0
2025,1,9,2,UA,ATL,SEA,830,1437,0,8,14.0
2025,3,23,2,SW,SEA,FLL,960,4082,0,9,17.0
2025,10,15,6,UA,IAH,DFW,2025,395,0,20,33.0
2025,6,4,3,AS,FLL,BOS,970,3138,0,9,9.0
2025,1,1,6,SW,IAH,MIA,2380,3892,0,23,2.0
2025,4,20,4,AS,ATL,PHL,1125,947,0,11,9.0
2025,9,28,0,B6,FLL,EWR,1660,879,0,16,20.0
2025,7,14,4,AA,BOS,SEA,1895,4007,0,18,27.0
2025,1,19,0,DL,DFW,ATL,1390,1127,0,13,8.0
2025,12,1,4,UA,DFW,ATL,455,2213,0,4,17.0
2025,6,10,5,UA,PHX,BOS,610,4901,0,6,5.0
2025,6,4,2,AA,ORD,DFW,1265,4440,0,12,46.0
2025,12,23,6,B6,FLL,BOS,950,3864,0,9,6.0
2025,2,18,5,SW,DFW,SFO,1050,931,0,10,14.0
2025,6,28,6,NK,PHX,PHX,1270,2404,0,12,6.0
2025,10,12,3,B6,LAX,LAX,1155,2474,0,11,11.0
2025,2,7,2,NK,JFK,FLL,2305,389,0,23,11.0
2025,8,6,2,B6,EWR,LAX,1320,1169,0,13,29.0
2025,7,9,5,SW,PHX,EWR,75,3644,0,0,8.0
2025,6,27,4,SW,BOS,PHL,1140,3702,0,11,29.0
2025,10,2,0,SW,LAX,MSP,1445,893,0,14,6.0
2025,6,15,4,NK,ORD,LGA,435,4346,0,4,9.0
2025,9,22,0,F9,BOS,PHL,1620,4968,0,16,24.0
2025,9,13,6,B6,ORD,ATL,20,3086,0,0,4.0
2025,10,11,1,AS,LAX,DFW,370,4450,0,3,33.0
2025,10,22,3,B6,EWR,PHX,2370,3262,0,23,23.0
2025,2,22,0,AA,IAH,MSP,1850,2846,0,18,19.0
2025,3,19,1,B6,MSP,BOS,965,4543,0,9,6.0
2025,10,6,3,SW,JFK,LAX,1120,4465,0,11,6.0
2025,7,9,6,DL,PHL,EWR,880,1741,0,8,7.0
2025,11,12,0,NK,MIA,MCO,1575,4629,0,15,12.0
2025,10,11,2,AA,MCO,MSP,1750,1660,0,17,32.0
2025,12,3,3,AS,DEN,ORD,290,2518,0,2,8.0
2025,9,18,6,DL,MCO,LGA,1585,1116,0,15,4.0
2025,12,24,3,B6,IAH,ATL,650,202,0,6,6.0
2025,6,13,4,SW,SEA,SFO,425,1633,0,4,23.0
2025,11,13,5,DL,EWR,MCO,1325,397,0,13,2.0
2025,1,15,3,F9,BOS,FLL,2075,4037,0,20,24.0
2025,11,19,4,NK,SFO,EWR,1490,1160,0,14,20.0
2025,7,15,6,UA,SEA,ORD,2095,4178,0,20,15.0
2025,11,28,1,F9,DTW,MSP,2140,1320,0,21,33.0
2025,1,15,5,B6,MIA,BOS,1225,4353,0,12,5.0
2025,5,5,3,F9,MCO,DFW,1460,3592,0,14,8.0
2025,9,5,0,DL,LGA,CLT,560,3583,0,5,29.0
2025,10,2,3,F9,BOS,JFK,1165,2108,0,11,11.0
2025,11,18,3,UA,MIA,FLL,2070,4478,0,20,33.0
2025,10,6,0,AS,JFK,BOS,805,4848,0,8,20.0
2025,9,18,3,AS,ORD,IAH,795,661,0,7,9.0
2025,1,22,4,NK,JFK,PHL,5,3714,0,0,19.0
2025,6,28,5,F9,MCO,CLT,1895,3053,0,18,28.0
2025,3,28,5,AA,SEA,MCO,900,3016,0,9,8.0
2025,12,7,0,B6,CLT,EWR,590,2120,0,5,13.0
2025,9,20,2,DL,SFO,EWR,115,3483,0,1,9.0
2025,12,26,3,SW,IAH,LGA,255,3101,0,2,5.0
2025,3,20,5,F9,ATL,FLL,2320,1393,0,23,26.0
2025,2,3,3,B6,LGA,MIA,175,4075,0,1,27.0
2025,8,17,6,NK,EWR,JFK,1540,4320,0,15,3.0
2025,3,20,4,UA,PHL,CLT,1100,4038,0,11,11.0
2025,5,19,0,F9,MSP,SEA,980,3392,0,9,7.0
2025,12,8,6,NK,IAH,CLT,530,2767,0,5,5.0
2025,6,21,3,F9,LAX,EWR,145,1496,0,1,10.0
2025,12,23,4,AA,PHL,MIA,850,4666,0,8,41.0
2025,10,19,6,UA,ATL,JFK,1985,4326,0,19,20.0
2025,10,19,2,UA,FLL,DTW,1120,2089,0,11,55.0
2025,1,27,5,F9,FLL,MCO,215,4991,0,2,4.0
2025,7,6,2,DL,MSP,JFK,2225,1047,0,22,6.0
2025,11,26,4,UA,PHX,DFW,1130,3594,0,11,25.0
2025,7,20,0,B6,SFO,PHX,895,1902,0,8,16.0
2025,5,8,3,UA,EWR,SFO,980,371,0,9,35.0
2025,9,3,4,NK,CLT,DFW,670,787,0,6,36.0
2025,11,5,4,F9,LAX,ATL,995,3532,0,9,5.0
2025,2,1,4,SW,PHL,ATL,335,1220,0,3,25.0
2025,5,1,5,DL,MSP,PHX,405,1618,0,4,8.0
2025,2,24,1,SW,MCO,LAX,210,3407,0,2,20.0
2025,2,23,5,NK,MSP,DFW,1680,4032,0,16,21.0
2025,12,1,2,AA,MCO,MCO,425,1241,0,4,28.0
2025,11,6,5,AS,DFW,BOS,1760,2974,0,17,22.0
2025,9,2,6,B6,SEA,LGA,1235,1792,0,12,12.0
2025,7,12,6,UA,ORD,BOS,310,3454,0,3,4.0
2025,4,17,1,DL,LGA,BOS,745,2323,0,7,33.0
2025,11,10,4,AS,FLL,DTW,625,3767,0,6,13.0
2025,8,5,5,UA,PHX,CLT,2200,784,0,22,14.0
2025,11,5,6,UA,LGA,DFW,485,1795,0,4,8.0
2025,11,2,6,AS,ATL,DEN,1155,404,0,11,3.0
2025,4,12,2,AA,EWR,BOS,2285,3439,0,22,34.0
2025,1,5,3,SW,DTW,EWR,285,3942,0,2,14.0
2025,12,15,3,B6,MIA,CLT,200,1328,0,2,5.0
2025,10,23,5,F9,ORD,JFK,715,558,0,7,8.0
2025,3,20,1,SW,DEN,DEN,2115,4689,0,21,14.0
2025,10,18,6,AS,SFO,DTW,1525,4262,0,15,21.0
2025,12,21,1,B6,PHL,SFO,440,836,0,4,18.0
2025,1,27,5,NK,DTW,MIA,240,1699,0,2,32.0
2025,2,6,2,NK,SFO,JFK,1690,4719,0,16,25.0
2025,2,24,3,F9,EWR,PHL,1565,2739,0,15,27.0
2025,7,14,1,NK,JFK,IAH,1160,525,0,11,19.0
2025,4,25,5,DL,EWR,LGA,2125,2992,0,21,29.0
2025,10,11,4,AA,ATL,MCO,355,2910,0,3,15.0
2025,12,26,4,AA,ORD,DEN,1600,666,0,16,36.0
2025,9,8,5,B6,FLL,FLL,905,1777,0,9,3.0
2025,2,23,1,F9,MCO,BOS,825,2053,0,8,9.0
2025,9,25,5,AS,JFK,ATL,1020,4573,0,10,13.0
2025,6,9,6,F9,EWR,FLL,1985,1393,0,19,21.0
2025,10,6,5,AS,DEN,BOS,1585,4521,0,15,47.0
2025,8,28,5,F9,JFK,PHL,1655,1779,0,16,15.0
2025,7,3,0,SW,EWR,DFW,1630,326,0,16,32.0
2025,11,28,1,DL,DFW,DEN,550,1625,0,5,13.0
2025,8,27,0,SW,DFW,SFO,790,3242,0,7,9.0
2025,9,8,3,AS,CLT,JFK,255,2264,0,2,8.0
2025,12,16,1,F9,PHX,DTW,1720,995,0,17,40.0
2025,8,19,6,AS,IAH,CLT,1130,965,0,11,4.0
2025,6,1,3,AA,FLL,BOS,25,184,0,0,17.0
2025,8,13,1,DL,PHL,PHX,2345,1873,0,23,26.0
2025,8,12,1,F9,PHL,JFK,610,425,0,6,53.0
2025,2,20,4,AS,BOS,BOS,400,2369,0,4,18.0
2025,2,25,4,AA,DEN,LAX,2150,3454,0,21,7.0
2025,11,8,0,SW,ATL,DFW,2195,4111,0,21,5.0
2025,1,14,5,SW,PHL,BOS,610,3238,0,6,24.0
2025,10,6,3,AA,PHL,JFK,1865,4273,0,18,45.0
2025,2,3,2,F9,SFO,ATL,240,1310,0,2,6.0
2025,7,3,0,UA,LAX,PHL,435,4890,0,4,35.0
2025,11,23,5,SW,MSP,SEA,1735,4411,0,17,31.0
2025,3,14,1,UA,EWR,DTW,85,3751,0,0,8.0
2025,4,21,1,AA,EWR,ORD,1035,2462,0,10,12.0
2025,4,3,4,DL,BOS,CLT,970,1575,0,9,8.0
2025,4,28,5,AS,ATL,DEN,1645,1549,0,16,37.0
2025,2,12,5,SW,DTW,PHX,1825,3166,0,18,22.0
2025,11,12,0,AS,PHL,IAH,2130,4495,0,21,11.0
2025,6,17,1,F9,MSP,DEN,40,2777,0,0,9.0
2025,1,11,5,UA,LGA,FLL,2240,2105,0,22,14.0
2025,12,9,3,SW,MSP,ATL,2045,305,0,20,28.0
2025,5,27,2,DL,PHL,FLL,425,2595,0,4,7.0
2025,2,28,5,DL,DTW,ATL,270,451,0,2,22.0
2025,9,28,2,F9,MSP,DTW,905,2385,0,9,20.0
2025,2,5,3,NK,BOS,SFO,2380,2528,0,23,7.0
2025,6,11,0,DL,ATL,FLL,350,347,0,3,13.0
2025,4,7,0,DL,LGA,JFK,1645,286,0,16,30.0
2025,6,10,6,AS,MIA,DFW,385,2314,0,3,8.0
2025,2,9,2,F9,DEN,EWR,2235,3812,0,22,21.0
2025,12,20,6,AS,IAH,LAX,465,1214,0,4,13.0
2025,2,15,5,NK,MSP,LAX,1455,1422,0,14,40.0
2025,12,28,5,UA,FLL,ORD,1440,3668,0,14,2.0
2025,7,11,2,AS,IAH,EWR,1995,660,0,19,19.0
2025,3,21,3,UA,PHX,ATL,2075,1680,0,20,24.0
2025,3,3,6,F9,LAX,SEA,1740,1510,0,17,43.0
2025,7,23,2,AS,BOS,SFO,1125,3036,0,11,8.0
2025,8,15,3,UA,PHX,ATL,660,2220,0,6,17.0
2025,7,17,3,NK,MIA,LAX,1920,1376,0,19,17.0
2025,3,24,4,AA,DTW,EWR,1500,4043,0,15,6.0
2025,3,3,5,F9,ATL,BOS,1595,682,0,15,12.0
2025,7,20,5,DL,ORD,DEN,1845,4195,0,18,24.0
2025,3,26,4,B6,FLL,MCO,2115,1037,0,21,14.0
2025,2,4,1,NK,MSP,DTW,2030,4963,0,20,61.0
2025,7,11,3,F9,CLT,ORD,1925,4027,0,19,25.0
2025,3,23,3,SW,LGA,MCO,1375,1243,0,13,6.0
2025,5,28,6,AS,ATL,DTW,345,4043,0,3,3.0
2025,7,7,1,DL,LAX,EWR,1855,4957,0,18,21.0
2025,2,20,6,AS,PHL,MCO,1020,359,0,10,6.0
2025,8,22,4,UA,MIA,SEA,1125,3530,0,11,22.0
2025,2,24,3,B6,EWR,MCO,535,1111,0,5,12.0
2025,4,26,0,AS,LGA,EWR,2065,357,0,20,25.0
2025,4,14,5,F9,SEA,IAH,430,890,0,4,54.0
2025,8,4,2,DL,PHL,FLL,1835,1437,0,18,40.0
2025,11,13,2,DL,PHL,DEN,1980,2420,0,19,19.0
2025,1,1,1,NK,SEA,SEA,2055,1424,0,20,61.0
2025,12,23,4,AS,LGA,MCO,1055,1534,0,10,34.0
2025,9,18,2,SW,DEN,LAX,680,648,0,6,8.0
2025,6,27,1,SW,ORD,MIA,35,2872,0,0,14.0
2025,4,13,6,AA,LGA,MIA,1070,2324,0,10,16.0
2025,6,3,6,AA,FLL,PHX,2270,4423,0,22,19.0
2025,6,8,6,AA,ORD,FLL,390,1808,0,3,12.0
2025,9,18,1,UA,PHX,ATL,2285,4563,0,22,6.0
2025,11,2,4,SW,ORD,SEA,820,4140,0,8,25.0
2025,12,20,4,AA,MCO,ORD,265,1999,0,2,6.0
2025,4,6,0,SW,BOS,LGA,1900,2592,0,19,44.0
2025,8,26,1,F9,DFW,DEN,335,2743,0,3,11.0
2025,1,27,1,F9,MSP,MIA,1515,846,0,15,13.0
2025,6,18,0,AS,DEN,DEN,2280,859,0,22,17.0
2025,5,25,3,AS,LGA,ORD,70,2260,0,0,5.0
2025,3,28,5,F9,MCO,LAX,760,2149,0,7,4.0
2025,4,18,4,F9,PHL,ATL,2030,3823,0,20,49.0
2025,8,9,0,AS,MIA,DTW,1065,2658,0,10,6.0
2025,11,15,5,DL,DTW,PHX,2005,3387,0,20,34.0
2025,11,23,6,SW,CLT,CLT,560,2795,0,5,21.0
2025,10,27,2,B6,IAH,DEN,1550,779,0,15,6.0
2025,11,3,1,AS,PHL,IAH,545,1864,0,5,10.0
2025,2,25,1,AA,PHL,FLL,2025,496,0,20,20.0
2025,8,9,4,AS,LAX,PHL,1090,1409,0,10,29.0
2025,7,22,6,SW,BOS,PHL,345,4799,0,3,24.0
2025,1,18,3,B6,MIA,BOS,420,152,0,4,15.0
2025,2,23,3,F9,JFK,SFO,1025,2837,0,10,50.0
2025,7,20,6,B6,DEN,FLL,380,857,0,3,27.0
2025,11,20,4,UA,ATL,LAX,930,3894,0,9,9.0
2025,11,7,4,AS,MIA,JFK,410,639,0,4,7.0
2025,3,21,6,DL,SFO,PHL,1765,2145,0,17,29.0
2025,2,17,3,DL,ATL,PHL,1580,1877,0,15,35.0
2025,1,3,4,NK,SEA,SFO,320,2827,0,3,26.0
2025,7,7,6,B6,SEA,MCO,1445,2507,0,14,4.0
2025,3,13,5,SW,ATL,MIA,475,3341,0,4,13.0
2025,6,9,3,NK,ORD,CLT,1950,249,0,19,32.0
2025,10,9,5,F9,ORD,LAX,1790,4077,0,17,60.0
2025,8,23,6,F9,DFW,JFK,270,1912,0,2,12.0
2025,6,5,6,SW,SEA,EWR,535,4705,0,5,9.0
2025,7,4,0,B6,BOS,ATL,885,2777,0,8,9.0
2025,11,9,1,F9,SFO,DEN,970,3548,0,9,20.0
2025,6,6,6,NK,LGA,ATL,190,3415,0,1,27.0
2025,7,10,4,NK,SEA,BOS,2040,1720,0,20,30.0
2025,5,18,2,AA,SFO,PHL,1665,1004,0,16,51.0
2025,9,3,5,AA,IAH,FLL,1015,385,0,10,19.0
2025,3,23,6,DL,JFK,PHL,975,1914,0,9,9.0
2025,6,20,6,AS,FLL,FLL,1730,4394,0,17,20.0
2025,9,7,2,AA,ATL,SEA,805,3469,0,8,37.0
2025,1,12,6,AA,JFK,LGA,1755,693,0,17,22.0
2025,5,28,2,AA,JFK,LAX,860,1506,0,8,15.0
2025,4,5,5,F9,DFW,MCO,2235,2865,0,22,9.0
2025,9,17,3,NK,FLL,JFK,1910,2241,0,19,33.0
2025,11,26,0,AA,ORD,ATL,295,3888,0,2,38.0
2025,11,19,5,AA,LAX,CLT,1025,2102,0,10,30.0
2025,1,25,0,AS,JFK,LAX,755,1700,0,7,14.0
2025,4,4,4,UA,LGA,MIA,1315,3011,0,13,18.0
2025,1,12,5,AA,SEA,CLT,1055,3710,0,10,5.0
2025,3,21,6,SW,MSP,IAH,1395,4690,0,13,3.0
2025,4,15,0,UA,MSP,MIA,2115,1633,0,21,26.0
2025,1,2,2,DL,LAX,FLL,1800,2617,0,18,37.0
2025,5,26,5,AS,SEA,PHL,2320,4272,0,23,36.0
2025,6,15,0,AA,MIA,DFW,1260,4192,0,12,5.0
2025,1,11,4,B6,FLL,SEA,1430,1166,0,14,18.0
2025,10,24,1,DL,DTW,BOS,955,2807,0,9,13.0
2025,11,1,5,UA,SEA,DEN,2165,4760,0,21,9.0
2025,10,14,2,UA,MCO,DFW,2045,2246,0,20,26.0
2025,12,27,5,AS,SEA,MSP,680,2072,0,6,60.0
2025,12,4,3,AS,BOS,DTW,755,3783,0,7,7.0
2025,4,6,2,AA,IAH,PHL,280,168,0,2,10.0
2025,4,8,4,SW,MSP,EWR,2085,1389,0,20,43.0
2025,1,20,2,AS,MSP,CLT,1820,1333,0,18,22.0
2025,2,2,0,F9,MCO,DTW,1240,4306,0,12,10.0
2025,11,4,4,UA,SFO,BOS,1885,4914,0,18,24.0
2025,10,17,4,F9,SEA,DEN,1410,1901,0,14,26.0
2025,5,24,1,F9,CLT,EWR,1265,3740,0,12,37.0
2025,2,9,2,DL,SEA,CLT,1125,3803,0,11,5.0
2025,3,19,6,DL,PHL,SEA,860,1224,0,8,7.0
2025,9,8,2,DL,ATL,FLL,1260,3000,0,12,11.0
2025,5,9,2,AS,MSP,ATL,1400,3205,0,14,13.0
2025,1,28,4,AA,MIA,LAX,1035,4681,0,10,9.0
2025,5,13,0,UA,DTW,LGA,1910,2732,0,19,20.0
2025,3,8,6,NK,MIA,PHX,130,1418,0,1,29.0
2025,1,14,1,F9,FLL,PHL,1940,1754,0,19,28.0
2025,3,18,1,AS,PHX,FLL,2115,3266,0,21,7.0
2025,11,18,3,AS,ORD,LGA,995,171,0,9,10.0
2025,6,10,1,SW,MCO,FLL,1725,3936,0,17,26.0
2025,10,20,2,DL,LAX,PHX,2370,2414,0,23,6.0
2025,5,1,3,UA,JFK,LAX,1975,2024,0,19,31.0
2025,12,12,3,DL,LGA,FLL,1780,1116,0,17,29.0
2025,12,3,0,AA,BOS,DFW,1170,2401,0,11,50.0
2025,1,20,1,AA,MCO,LGA,400,4342,0,4,7.0
2025,11,12,5,AS,LAX,JFK,840,1402,0,8,14.0
2025,2,18,1,AA,DFW,SEA,25,1577,0,0,23.0
2025,5,12,2,UA,LGA,EWR,1720,1684,0,17,32.0
2025,9,7,0,AS,LAX,DFW,1150,1838,0,11,5.0
2025,11,26,4,UA,CLT,DEN,2395,4212,0,23,23.0
2025,12,3,6,F9,PHL,JFK,1940,3222,0,19,16.0
2025,12,7,4,DL,MSP,PHL,630,4495,0,6,15.0
2025,5,23,4,AA,SFO,PHL,715,3462,0,7,36.0
2025,5,13,3,AA,MIA,SFO,1045,1821,0,10,10.0
2025,1,11,5,AS,CLT,DTW,1805,3338,0,18,15.0
2025,5,25,4,NK,MCO,BOS,1240,1213,0,12,12.0
2025,8,20,2,DL,SFO,MIA,2185,224,0,21,13.0
2025,9,20,4,B6,LGA,FLL,115,840,0,1,7.0
2025,10,17,5,B6,MIA,PHX,2035,3141,0,20,18.0
2025,3,15,1,AA,MIA,ATL,315,3881,0,3,18.0
2025,4,27,6,NK,IAH,EWR,655,3045,0,6,14.0
2025,7,6,0,AA,ORD,BOS,15,228,0,0,43.0
2025,7,6,0,UA,ORD,DEN,425,2925,0,4,14.0
